object,type,subject,name
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 12|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 13|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 14|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 15|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 16|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 17|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 18|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 19|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 20|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|generation|week 2|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|generation|week 3|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|generation|week 4|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|generation|week 5|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|generation|week 6|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|generation|week 7|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|generation|week 8|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|generation|week 9|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 01|week 2|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 01|week 3|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 01|week 4|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 01|week 5|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 01|week 6|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 01|week 7|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 01|week 8|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 01|week 9|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 02|week 2|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 02|week 3|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 02|week 4|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 02|week 5|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 02|week 6|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 02|week 7|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 02|week 8|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 02|week 9|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 03|week 2|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 03|week 3|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 03|week 4|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 03|week 5|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 03|week 6|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 03|week 7|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 03|week 8|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 03|week 9|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 04|week 2|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 04|week 3|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 04|week 4|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 04|week 5|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 04|week 6|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 04|week 7|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 04|week 8|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 04|week 9|pre-flowering,contains,pre-flowering,cxgn_time_ontology
